label,title_new,emoji,views,subs,channel_name,publish_time
0,"['뷰티', '실험', '실증', '검증', '구증', '구포', '추출', '편안', '샴푸']",False,41.0,4300.0,K뷰티-TV FDA-TV,202204
0,"['파워', '브릭', '리뉴얼', '매트', '거쥐', '맛집', '조가', '아르마니', '뷰티', '파워', '브릭', '플러스']",True,82159.0,422000.0,YOOTRUE ON AIR,202205
0,"['남자', '뷰티', '크리에이터', '가방', '무엇', '뷰티']",False,213.0,26.0,핸쩜 Hanzzom,202205
0,"['유료', '광고', '슈화', '인스타그램', '뷰티쁠']",False,29021.0,102000.0,beautypl,202205
0,"['캘리포니아', '아몬드', '협회', '뷰티', '간식', '아몬드', '레시피']",False,3981.0,9480.0,California Almonds,202204
0,"['올리브영', '비건', '뷰티', '비건', '뷰티', '어뮤즈']",False,92.0,10.0,스튜디오빅배스,202204
0,"['영진전문대', '학교', '뷰티', '융합', '최근', '어린이날', '주년', '축하', '이벤트']",False,1384.0,11400.0,경북도민방송TV,202205
0,"['뷰티', '메이크업', '꿀팁', '천재', '성용', '트릭']",False,34558.0,159000.0,123 GO! GOLD Korean,202205
0,"['성형', '뷰티', '시뮬레이션', '미리', '광고']",False,26409.0,21.0,미리해봐,202205
0,"['백석', '예술', '대학교', '뷰티', '예술', '학부', '뷰티', '주일', '브이', '로그']",True,173.0,64.0,백석예술대학교 뷰티예술학부,202205
0,"['뷰티', '산업', '학과', '졸업', '전시회', '학생', '작품']",False,66.0,44.0,성신여자대학교 뷰티산업학과,202205
0,"['뷰티', '토크', '트위터', '구한', '룸메', '워터', '뿜뿜', '언니', '뷰티', '향수', '테스트', '찰떡', '향수']",True,17930.0,33500.0,시뷰티 SIBEAUTY,202204
0,"['독자', '이벤트', '비건', '뷰티', '친환경', '요가', '디렉터', '그린', '라이프', '로그', '요리', '클린', '뷰티']",True,13739.0,1310.0,채널 시코르  CH.CHICOR,202204
0,"['뷰티', '솔루션', '이엠', '뷰티', '솔루션', '반영구', '눈썹', '반영구', '눈썹', '문신', '엠보', '눈썹']",False,2305.0,27200.0,JM Beauty Solutions JM뷰티솔루션스,202204
0,"['공구', '헬스', '뷰티', '리뷰']",False,5122.0,107000.0,미서MISEO,202205
0,"['취업률', '깡패', '입학', '취업', '토탈', '뷰티', '학과']",False,621.0,482.0,백석문화대학교,202205
0,"['베이컨', '경수진', '아이', '뷰티', '광고', '앰플', '솔루션', '나혼자산다', '경수진', '앰플']",False,322.0,287.0,더베이컨 [The Bacon Inc],202204
0,"['김린', '정교수', '스킨', '아트', '뷰티', '갈라']",False,354.0,897.0,즐거운노아TV,202204
0,"['필로', '드론', '플로리다', '뷰티', '그린', '희귀', '식물', '오래오래']",False,414.0,4570.0,즐거운 취미생활 다온TV,202204
0,"['관리', '뷰티', '세포', '스킨', '케어', '레디', '다이어트식단', '운동', '눈썹', '네일', '셀프', '경락']",True,7874.0,481000.0,미소정MisoJeong,202205
0,"['아이', '뷰티', '경수진', '메이킹', '인터뷰', '광고', '현장', '필름']",False,283.0,12.0,아이블뷰티 I'VEL BEAUTY,202204
0,"['얼굴', '물질', '제거', '어려움', '구석', '뷰티', '크리스마스', '성형', '외과', '신상호', '원장']",False,1973.0,1100000.0,의학채널 비온뒤,202204
