조사년월,동태코드,물가지수,가중치
2017-06-01,1AA,123,1
2017-06-01,30713AA,102,1
2017-06-01,31114AA,100,1
2017-06-01,305633AA,100,1
2017-06-01,302111AA,100,1
2017-06-01,301311AA,93,1
2017-06-01,311212AA,100,1
2017-06-01,307127AA,109,1
2017-06-01,308146AA,97,1
2017-06-01,305311AA,97,1
2017-06-01,306221AA,86,1
2017-06-01,310153AA,99,1
2017-06-01,310124AA,0,1
2017-06-01,30721AA,107,1
2017-06-01,310121AA,101,1
2017-06-01,311211AA,100,1
2017-07-01,305411AA,93,1
2017-07-01,309513AA,96,1
2017-07-01,309521AA,102,1
2017-07-01,305212AA,105,1
2017-07-01,312121AA,0,1
2017-07-01,312112AA,104,1
2017-07-01,3131AA,98,1
2017-07-01,3056AA,101,1
2017-07-01,30921AA,109,1
2017-07-01,303AA,98,1
2017-07-01,313113AA,99,1
2017-07-01,313112AA,98,1
2017-07-01,309212AA,0,1
2017-07-01,310131AA,107,1
2017-07-01,31014AA,100,1
2017-07-01,3022AA,99,1
2017-07-01,3094AA,95,1
2017-07-01,310122AA,97,1
2017-07-01,10112AA,108,1
2017-07-01,101421AA,132,1
2017-07-01,307141AA,121,1
2017-07-01,309311AA,93,1
2017-07-01,30322AA,98,1
2017-07-01,3111AA,100,1
2017-07-01,304128AA,135,1
2017-07-01,31116AA,100,1
2017-07-01,311131AA,116,1
2017-07-01,10142AA,132,1
2017-07-01,3021AA,101,1
2017-07-01,302142AA,104,1
2017-07-01,30212AA,99,1
2017-07-01,301142AA,107,1
2017-07-01,30114AA,107,1
2017-07-01,307125AA,113,1
2017-07-01,307124AA,77,1
2017-07-01,311132AA,93,1
2017-07-01,3051AA,102,1
2017-07-01,309112AA,110,1
2017-07-01,305112AA,90,1
2017-07-01,101411AA,111,1
2017-07-01,30911AA,109,1
2017-07-01,302145AA,94,1
2017-07-01,3057AA,98,1
2017-07-01,30563AA,102,1
2017-07-01,30131AA,94,1
2017-07-01,31112AA,100,1
2017-07-01,312113AA,102,1
2017-07-01,312AA,101,1
2017-07-01,1AA,123,1
2017-07-01,30713AA,100,1
2017-07-01,31114AA,101,1
2017-07-01,305633AA,100,1
2017-07-01,302111AA,100,1
2017-07-01,301311AA,94,1
2017-07-01,311212AA,101,1
2017-07-01,307127AA,110,1
2017-07-01,304AA,96,1
2017-07-01,308146AA,98,1
2017-07-01,305311AA,99,1
2017-07-01,306221AA,87,1
2017-07-01,310153AA,100,1
2017-07-01,310124AA,0,1
2017-07-01,30721AA,110,1
2017-07-01,310121AA,101,1
2017-07-01,311211AA,100,1
2017-07-01,305114AA,124,1
2017-07-01,305122AA,110,1
2017-07-01,307211AA,108,1
2017-07-01,10141AA,111,1
2017-07-01,30952AA,98,1
2017-07-01,3096AA,90,1
2017-07-01,304122AA,90,1
2017-07-01,304123AA,93,1
2017-07-01,3093AA,91,1
2017-07-01,305611AA,96,1
2017-07-01,30531AA,99,1
2017-07-01,309512AA,98,1
2017-07-01,31111AA,97,1
2017-07-01,1014AA,129,1
2017-07-01,30714AA,121,1
2017-07-01,31016AA,101,1
2017-07-01,310AA,100,1
2017-07-01,310161AA,96,1
2017-07-01,30551AA,87,1
2017-07-01,301AA,106,1
2017-07-01,31115AA,98,1
2017-07-01,3101AA,100,1
2017-07-01,30712AA,105,1
2017-07-01,307121AA,98,1
2017-07-01,311121AA,100,1
2017-07-01,305811AA,95,1
2017-07-01,30932AA,97,1
2017-07-01,308142AA,0,1
2017-07-01,302211AA,92,1
2017-07-01,303221AA,98,1
2017-07-01,3072AA,108,1
2017-07-01,31011AA,97,1
2017-07-01,30711AA,117,1
2017-07-01,3081AA,101,1
2017-07-01,3071AA,108,1
2017-07-01,3091AA,109,1
2017-07-01,30941AA,95,1
2017-07-01,304131AA,100,1
2017-07-01,30581AA,95,1
2017-07-01,311151AA,98,1
2017-07-01,310163AA,102,1
2017-07-01,30561AA,96,1
2017-07-01,309622AA,0,1
2017-07-01,30115AA,102,1
2017-07-01,30413AA,90,1
2017-07-01,30521AA,101,1
2017-07-01,313126AA,97,1
2017-07-01,31213AA,100,1
2017-07-01,309321AA,97,1
2017-07-01,30214AA,102,1
2017-07-01,306243AA,100,1
2017-07-01,307221AA,108,1
2017-07-01,302133AA,94,1
2017-07-01,302123AA,102,1
2017-07-01,304126AA,103,1
2017-07-01,305621AA,96,1
2017-07-01,30211AA,100,1
2017-07-01,30622AA,87,1
2017-07-01,30221AA,99,1
2017-07-01,30213AA,98,1
2017-07-01,310111AA,97,1
2017-07-01,3112AA,100,1
2017-07-01,309111AA,100,1
2017-07-01,312131AA,101,1
2017-07-01,305111AA,95,1
2017-07-01,101122AA,108,1
2017-07-01,308144AA,97,1
2017-07-01,309412AA,97,1
2017-07-01,101AA,123,1
2017-07-01,30931AA,93,1
2017-07-01,311161AA,100,1
2017-07-01,311162AA,101,1
2017-07-01,307214AA,98,1
2017-07-01,302132AA,103,1
2017-07-01,307122AA,95,1
2017-07-01,31312AA,97,1
2017-07-01,30962AA,91,1
2017-07-01,307112AA,125,1
2017-07-01,30722AA,106,1
2017-07-01,305211AA,100,1
2017-07-01,3052AA,101,1
2017-07-01,309413AA,95,1
2017-07-01,1011AA,108,1
2017-07-01,31113AA,104,1
2017-07-01,3011AA,108,1
2017-07-01,30624AA,100,1
2017-07-01,3053AA,99,1
2017-07-01,30951AA,98,1
2017-07-01,31124AA,100,1
2017-07-01,308AA,101,1
2017-07-01,307AA,108,1
2017-07-01,308143AA,108,1
2017-07-01,309211AA,109,1
2017-07-01,309AA,105,1
2017-07-01,30117AA,98,1
2017-07-01,305622AA,102,1
2017-07-01,305711AA,99,1
2017-07-01,310141AA,100,1
2017-07-01,302AA,101,1
2017-07-01,311256AA,100,1
2017-07-01,309612AA,76,1
2017-07-01,_AA,102,1
2017-07-01,301121AA,130,1
2017-07-01,307131AA,100,1
2017-07-01,308113AA,0,1
2017-07-01,30571AA,99,1
2017-07-01,3092AA,109,1
2017-07-01,304121AA,87,1
2017-07-01,30412AA,96,1
2017-07-01,3121AA,101,1
2017-07-01,302214AA,100,1
2017-07-01,30112AA,130,1
2017-07-01,311AA,100,1
2017-07-01,3058AA,95,1
2017-07-01,30572AA,96,1
2017-07-01,3032AA,98,1
2017-07-01,301173AA,98,1
2017-07-01,31121AA,101,1
2017-07-01,313AA,98,1
2017-07-01,305511AA,87,1
2017-07-01,307215AA,78,1
2017-07-01,302121AA,96,1
2017-07-01,301152AA,102,1
2017-07-01,311242AA,100,1
2017-07-01,305113AA,101,1
2017-07-01,31311AA,98,1
2017-07-01,3095AA,98,1
2017-07-01,311141AA,101,1
2017-07-01,302141AA,101,1
2017-07-01,311221AA,98,1
2017-07-01,3055AA,87,1
2017-07-01,31015AA,99,1
2017-07-01,31125AA,100,1
2017-07-01,304125AA,94,1
2017-07-01,31122AA,98,1
2017-07-01,30512AA,110,1
2017-07-01,31211AA,101,1
2017-07-01,31212AA,0,1
2017-07-01,312111AA,101,1
2017-07-01,3AA,102,1
2017-07-01,307213AA,135,1
2017-07-01,305631AA,111,1
2017-07-01,30562AA,101,1
2017-07-01,302213AA,100,1
2017-07-01,307222AA,103,1
2017-07-01,311111AA,97,1
2017-07-01,30811AA,100,1
2017-07-01,305722AA,100,1
2017-07-01,31012AA,96,1
2017-07-01,31013AA,107,1
2017-07-01,306AA,94,1
2017-07-01,309522AA,95,1
2017-07-01,310123AA,95,1
2017-07-01,30511AA,100,1
2017-07-01,308112AA,100,1
2017-07-01,310151AA,98,1
2017-07-01,3062AA,94,1
2017-07-01,3054AA,93,1
2017-07-01,311241AA,100,1
2017-07-01,309611AA,98,1
2017-07-01,305AA,100,1
2017-07-01,312132AA,100,1
2017-07-01,3013AA,94,1
2017-07-01,307113AA,112,1
2017-07-01,30541AA,93,1
2017-07-01,304124AA,93,1
2017-07-01,3041AA,96,1
2017-07-01,304132AA,80,1
2017-07-01,30814AA,101,1
2017-07-01,30961AA,90,1
2017-08-01,31116AA,101,1
2017-08-01,311131AA,116,1
2017-08-01,10142AA,136,1
2017-08-01,3021AA,101,1
2017-08-01,302142AA,103,1
2017-08-01,30212AA,99,1
2017-08-01,301142AA,107,1
2017-08-01,30114AA,107,1
2017-08-01,307125AA,116,1
2017-08-01,307124AA,79,1
2017-08-01,311132AA,95,1
2017-08-01,3051AA,105,1
2017-08-01,309112AA,109,1
2017-08-01,305112AA,93,1
2017-08-01,101411AA,112,1
2017-08-01,302145AA,94,1
2017-08-01,3057AA,98,1
2017-08-01,10141AA,112,1
2017-08-01,30911AA,109,1
2017-08-01,30952AA,98,1
2017-08-01,3096AA,90,1
2017-08-01,304122AA,98,1
2017-08-01,304123AA,100,1
2017-08-01,3093AA,89,1
2017-08-01,305611AA,96,1
2017-08-01,30531AA,100,1
2017-08-01,309512AA,97,1
2017-08-01,31111AA,96,1
2017-08-01,1014AA,132,1
2017-08-01,30714AA,123,1
2017-08-01,31016AA,101,1
2017-08-01,310AA,100,1
2017-08-01,310161AA,97,1
2017-08-01,30551AA,88,1
2017-08-01,301AA,106,1
2017-08-01,31115AA,98,1
2017-08-01,3101AA,100,1
2017-08-01,30712AA,108,1
2017-08-01,307121AA,101,1
2017-08-01,311121AA,100,1
2017-08-01,305811AA,95,1
2017-08-01,30932AA,98,1
2017-08-01,308142AA,0,1
2017-08-01,302211AA,92,1
2017-08-01,303221AA,97,1
2017-08-01,3072AA,113,1
2017-08-01,31011AA,98,1
2017-08-01,30711AA,137,1
2017-08-01,3081AA,101,1
2017-08-01,3071AA,112,1
2017-08-01,3091AA,109,1
2017-08-01,30941AA,95,1
2017-08-01,304131AA,94,1
2017-08-01,30581AA,95,1
2017-08-01,311151AA,98,1
2017-08-01,310163AA,101,1
2017-08-01,30561AA,96,1
2017-08-01,305411AA,94,1
2017-08-01,309513AA,96,1
2017-08-01,309521AA,103,1
2017-08-01,305212AA,108,1
2017-08-01,312121AA,0,1
2017-08-01,3131AA,98,1
2017-08-01,3056AA,100,1
2017-08-01,30921AA,106,1
2017-08-01,303AA,97,1
2017-08-01,312112AA,103,1
2017-08-01,313113AA,99,1
2017-08-01,313112AA,98,1
2017-08-01,309212AA,0,1
2017-08-01,310131AA,109,1
2017-08-01,31014AA,104,1
2017-08-01,3022AA,99,1
2017-08-01,3094AA,95,1
2017-08-01,310122AA,97,1
2017-08-01,10112AA,100,1
2017-08-01,101421AA,136,1
2017-08-01,307141AA,123,1
2017-08-01,309311AA,89,1
2017-08-01,30322AA,97,1
2017-08-01,3111AA,100,1
2017-08-01,304128AA,140,1
2017-08-01,309412AA,96,1
2017-08-01,101AA,125,1
2017-08-01,30931AA,89,1
2017-08-01,311161AA,100,1
2017-08-01,311162AA,101,1
2017-08-01,307214AA,101,1
2017-08-01,302132AA,103,1
2017-08-01,307122AA,98,1
2017-08-01,31312AA,97,1
2017-08-01,30962AA,91,1
2017-08-01,307112AA,164,1
2017-08-01,30722AA,110,1
2017-08-01,305211AA,104,1
2017-08-01,3052AA,105,1
2017-08-01,309413AA,96,1
2017-08-01,1011AA,100,1
2017-08-01,31113AA,105,1
2017-08-01,3011AA,108,1
2017-08-01,30624AA,100,1
2017-08-01,3053AA,100,1
2017-08-01,30951AA,97,1
2017-08-01,31124AA,100,1
2017-08-01,308AA,101,1
2017-08-01,307AA,112,1
2017-08-01,308143AA,108,1
2017-08-01,309211AA,106,1
2017-08-01,309AA,104,1
2017-08-01,30117AA,98,1
2017-08-01,305622AA,102,1
2017-08-01,305711AA,99,1
2017-08-01,310141AA,104,1
2017-08-01,302AA,100,1
2017-08-01,311256AA,99,1
2017-08-01,309612AA,76,1
2017-08-01,_AA,103,1
2017-08-01,301121AA,129,1
2017-08-01,307131AA,106,1
2017-08-01,308113AA,0,1
2017-08-01,30571AA,99,1
2017-08-01,30563AA,102,1
2017-08-01,31112AA,100,1
2017-08-01,312113AA,102,1
2017-08-01,312AA,101,1
2017-08-01,1AA,125,1
2017-08-01,30713AA,106,1
2017-08-01,31114AA,100,1
2017-08-01,305633AA,100,1
2017-08-01,302111AA,101,1
2017-08-01,30131AA,93,1
2017-08-01,301311AA,93,1
2017-08-01,311212AA,102,1
2017-08-01,307127AA,113,1
2017-08-01,304AA,101,1
2017-08-01,308146AA,99,1
2017-08-01,305311AA,100,1
2017-08-01,306221AA,87,1
2017-08-01,310153AA,100,1
2017-08-01,310124AA,0,1
2017-08-01,30721AA,116,1
2017-08-01,310121AA,101,1
2017-08-01,311211AA,100,1
2017-08-01,305114AA,132,1
2017-08-01,305122AA,110,1
2017-08-01,307211AA,117,1
2017-08-01,31015AA,99,1
2017-08-01,31125AA,99,1
2017-08-01,304125AA,98,1
2017-08-01,31122AA,98,1
2017-08-01,30512AA,110,1
2017-08-01,31211AA,101,1
2017-08-01,31212AA,0,1
2017-08-01,312111AA,101,1
2017-08-01,3AA,103,1
2017-08-01,307213AA,142,1
2017-08-01,305631AA,109,1
2017-08-01,30562AA,101,1
2017-08-01,302213AA,100,1
2017-08-01,307222AA,106,1
2017-08-01,311111AA,96,1
2017-08-01,30811AA,100,1
2017-08-01,305722AA,100,1
2017-08-01,31012AA,95,1
2017-08-01,31013AA,109,1
2017-08-01,306AA,94,1
2017-08-01,309522AA,94,1
2017-08-01,310123AA,93,1
2017-08-01,30511AA,104,1
2017-08-01,308112AA,100,1
2017-08-01,310151AA,98,1
2017-08-01,3062AA,94,1
2017-08-01,3054AA,94,1
2017-08-01,311241AA,100,1
2017-08-01,309611AA,98,1
2017-08-01,305AA,102,1
2017-08-01,312132AA,100,1
2017-08-01,3013AA,93,1
2017-08-01,307113AA,113,1
2017-08-01,30541AA,94,1
2017-08-01,304124AA,98,1
2017-08-01,3041AA,101,1
2017-08-01,304132AA,82,1
2017-08-01,30814AA,101,1
2017-08-01,30961AA,90,1
2017-08-01,309622AA,0,1
2017-08-01,30115AA,102,1
2017-08-01,30413AA,89,1
2017-08-01,30521AA,105,1
2017-08-01,313126AA,97,1
2017-08-01,31213AA,100,1
2017-08-01,309321AA,98,1
2017-08-01,30214AA,101,1
2017-08-01,306243AA,100,1
2017-08-01,307221AA,113,1
2017-08-01,302133AA,95,1
2017-08-01,302123AA,102,1
2017-08-01,304126AA,106,1
2017-08-01,305621AA,96,1
2017-08-01,30211AA,101,1
2017-08-01,30622AA,87,1
2017-08-01,30221AA,99,1
2017-08-01,30213AA,98,1
2017-08-01,310111AA,98,1
2017-08-01,3112AA,100,1
2017-08-01,309111AA,101,1
2017-08-01,312131AA,101,1
2017-08-01,305111AA,105,1
2017-08-01,101122AA,100,1
2017-08-01,308144AA,97,1
2017-08-01,3092AA,106,1
2017-08-01,304121AA,96,1
2017-08-01,30412AA,102,1
2017-08-01,3121AA,101,1
2017-08-01,302214AA,100,1
2017-08-01,30112AA,129,1
2017-08-01,311AA,100,1
2017-08-01,3058AA,95,1
2017-08-01,30572AA,95,1
2017-08-01,3032AA,97,1
2017-08-01,301173AA,98,1
2017-08-01,31121AA,102,1
2017-08-01,313AA,98,1
2017-08-01,305511AA,88,1
2017-08-01,307215AA,83,1
2017-08-01,302121AA,96,1
2017-08-01,301152AA,102,1
2017-08-01,311242AA,100,1
2017-08-01,305113AA,102,1
2017-08-01,31311AA,99,1
2017-08-01,3095AA,98,1
2017-08-01,311141AA,100,1
2017-08-01,302141AA,101,1
2017-08-01,311221AA,98,1
2017-08-01,3055AA,88,1
2017-09-01,304123AA,112,1
2017-09-01,3093AA,89,1
2017-09-01,305611AA,96,1
2017-09-01,30531AA,103,1
2017-09-01,309512AA,97,1
2017-09-01,311131AA,116,1
2017-09-01,31111AA,96,1
2017-09-01,1014AA,134,1
2017-09-01,30714AA,125,1
2017-09-01,31016AA,101,1
2017-09-01,310AA,100,1
2017-09-01,310161AA,97,1
2017-09-01,30551AA,91,1
2017-09-01,301AA,106,1
2017-09-01,31115AA,98,1
2017-09-01,3101AA,100,1
2017-09-01,30712AA,111,1
2017-09-01,307121AA,106,1
2017-09-01,311121AA,100,1
2017-09-01,305811AA,95,1
2017-09-01,30932AA,98,1
2017-09-01,308142AA,0,1
2017-09-01,302211AA,92,1
2017-09-01,303221AA,98,1
2017-09-01,3072AA,116,1
2017-09-01,31011AA,98,1
2017-09-01,30711AA,143,1
2017-09-01,3081AA,102,1
2017-09-01,3071AA,115,1
2017-09-01,3091AA,109,1
2017-09-01,30941AA,95,1
2017-09-01,304131AA,95,1
2017-09-01,30581AA,95,1
2017-09-01,311151AA,98,1
2017-09-01,310163AA,101,1
2017-09-01,30561AA,96,1
2017-09-01,305411AA,93,1
2017-09-01,309513AA,96,1
2017-09-01,309521AA,103,1
2017-09-01,305212AA,114,1
2017-09-01,312121AA,0,1
2017-09-01,3131AA,98,1
2017-09-01,3056AA,101,1
2017-09-01,312112AA,103,1
2017-09-01,313113AA,99,1
2017-09-01,313112AA,98,1
2017-09-01,309212AA,0,1
2017-09-01,310131AA,109,1
2017-09-01,31014AA,104,1
2017-09-01,3022AA,100,1
2017-09-01,3094AA,95,1
2017-09-01,310122AA,96,1
2017-09-01,10112AA,103,1
2017-09-01,101421AA,137,1
2017-09-01,307141AA,125,1
2017-09-01,309311AA,89,1
2017-09-01,309211AA,104,1
2017-09-01,30322AA,98,1
2017-09-01,3111AA,100,1
2017-09-01,304128AA,139,1
2017-09-01,309412AA,97,1
2017-09-01,101AA,126,1
2017-09-01,30931AA,89,1
2017-09-01,311161AA,100,1
2017-09-01,311162AA,101,1
2017-09-01,307214AA,104,1
2017-09-01,302132AA,103,1
2017-09-01,307122AA,103,1
2017-09-01,31312AA,97,1
2017-09-01,30962AA,91,1
2017-09-01,307112AA,174,1
2017-09-01,30722AA,113,1
2017-09-01,305211AA,109,1
2017-09-01,3052AA,110,1
2017-09-01,309413AA,96,1
2017-09-01,1011AA,103,1
2017-09-01,31113AA,106,1
2017-09-01,3011AA,109,1
2017-09-01,30624AA,100,1
2017-09-01,3053AA,103,1
2017-09-01,30951AA,98,1
2017-09-01,31124AA,100,1
2017-09-01,308AA,102,1
2017-09-01,307AA,115,1
2017-09-01,308143AA,108,1
2017-09-01,309AA,103,1
2017-09-01,31116AA,101,1
2017-09-01,10142AA,137,1
2017-09-01,3021AA,101,1
2017-09-01,302142AA,103,1
2017-09-01,30212AA,99,1
2017-09-01,301142AA,106,1
2017-09-01,30114AA,106,1
2017-09-01,307125AA,121,1
2017-09-01,307124AA,81,1
2017-09-01,311132AA,97,1
2017-09-01,3051AA,111,1
2017-09-01,309112AA,110,1
2017-09-01,305112AA,97,1
2017-09-01,101411AA,116,1
2017-09-01,302145AA,94,1
2017-09-01,3057AA,98,1
2017-09-01,10141AA,116,1
2017-09-01,30911AA,109,1
2017-09-01,30952AA,98,1
2017-09-01,3096AA,90,1
2017-09-01,304122AA,102,1
2017-09-01,31211AA,102,1
2017-09-01,31212AA,0,1
2017-09-01,312111AA,102,1
2017-09-01,3AA,104,1
2017-09-01,307213AA,146,1
2017-09-01,305631AA,108,1
2017-09-01,30562AA,101,1
2017-09-01,302213AA,100,1
2017-09-01,307222AA,109,1
2017-09-01,311111AA,96,1
2017-09-01,30811AA,103,1
2017-09-01,305722AA,100,1
2017-09-01,31012AA,95,1
2017-09-01,31013AA,109,1
2017-09-01,306AA,95,1
2017-09-01,309522AA,94,1
2017-09-01,310123AA,93,1
2017-09-01,30511AA,111,1
2017-09-01,308112AA,103,1
2017-09-01,310151AA,98,1
2017-09-01,3062AA,95,1
2017-09-01,3054AA,93,1
2017-09-01,311241AA,100,1
2017-09-01,309611AA,98,1
2017-09-01,305AA,106,1
2017-09-01,312132AA,100,1
2017-09-01,3013AA,93,1
2017-09-01,307113AA,115,1
2017-09-01,30541AA,93,1
2017-09-01,304124AA,106,1
2017-09-01,3041AA,108,1
2017-09-01,304132AA,86,1
2017-09-01,30814AA,102,1
2017-09-01,30961AA,90,1
2017-09-01,309622AA,0,1
2017-09-01,30115AA,102,1
2017-09-01,30413AA,91,1
2017-09-01,30521AA,110,1
2017-09-01,313126AA,97,1
2017-09-01,31213AA,100,1
2017-09-01,309321AA,98,1
2017-09-01,30214AA,102,1
2017-09-01,30117AA,99,1
2017-09-01,305622AA,103,1
2017-09-01,305711AA,99,1
2017-09-01,310141AA,104,1
2017-09-01,302AA,101,1
2017-09-01,311256AA,99,1
2017-09-01,309612AA,76,1
2017-09-01,_AA,104,1
2017-09-01,301121AA,129,1
2017-09-01,307131AA,107,1
2017-09-01,308113AA,0,1
2017-09-01,30571AA,99,1
2017-09-01,30563AA,103,1
2017-09-01,31112AA,100,1
2017-09-01,312113AA,102,1
2017-09-01,312AA,101,1
2017-09-01,1AA,126,1
2017-09-01,30713AA,107,1
2017-09-01,31114AA,100,1
2017-09-01,305633AA,102,1
2017-09-01,30921AA,104,1
2017-09-01,303AA,98,1
2017-09-01,306243AA,100,1
2017-09-01,307221AA,116,1
2017-09-01,302133AA,95,1
2017-09-01,302123AA,102,1
2017-09-01,304126AA,114,1
2017-09-01,305621AA,97,1
2017-09-01,30211AA,101,1
2017-09-01,30622AA,87,1
2017-09-01,30221AA,100,1
2017-09-01,30213AA,98,1
2017-09-01,310111AA,98,1
2017-09-01,3112AA,100,1
2017-09-01,309111AA,101,1
2017-09-01,312131AA,101,1
2017-09-01,305111AA,117,1
2017-09-01,101122AA,103,1
2017-09-01,308144AA,99,1
2017-09-01,3092AA,104,1
2017-09-01,304121AA,105,1
2017-09-01,30412AA,109,1
2017-09-01,3121AA,101,1
2017-09-01,302214AA,100,1
2017-09-01,30112AA,129,1
2017-09-01,311AA,100,1
2017-09-01,3058AA,95,1
2017-09-01,30572AA,95,1
2017-09-01,3032AA,98,1
2017-09-01,301173AA,99,1
2017-09-01,31121AA,102,1
2017-09-01,313AA,98,1
2017-09-01,305511AA,91,1
2017-09-01,307215AA,96,1
2017-09-01,302121AA,96,1
2017-09-01,301152AA,102,1
2017-09-01,311242AA,100,1
2017-09-01,305113AA,110,1
2017-09-01,31311AA,99,1
2017-09-01,3095AA,98,1
2017-09-01,311141AA,100,1
2017-09-01,302141AA,102,1
2017-09-01,311221AA,98,1
2017-09-01,3055AA,91,1
2017-09-01,302111AA,101,1
2017-09-01,30131AA,93,1
2017-09-01,301311AA,93,1
2017-09-01,311212AA,103,1
2017-09-01,307127AA,114,1
2017-09-01,304AA,108,1
2017-09-01,308146AA,98,1
2017-09-01,305311AA,103,1
2017-09-01,306221AA,87,1
2017-09-01,310153AA,98,1
2017-09-01,310124AA,0,1
2017-09-01,30721AA,119,1
2017-09-01,310121AA,101,1
2017-09-01,311211AA,100,1
2017-09-01,305114AA,141,1
2017-09-01,305122AA,110,1
2017-09-01,307211AA,119,1
2017-09-01,31015AA,98,1
2017-09-01,31125AA,99,1
2017-09-01,304125AA,105,1
2017-09-01,31122AA,98,1
2017-09-01,30512AA,110,1
2017-10-01,30711AA,127,1
2017-10-01,3081AA,103,1
2017-10-01,3071AA,114,1
2017-10-01,3091AA,115,1
2017-10-01,30941AA,95,1
2017-10-01,304131AA,94,1
2017-10-01,30581AA,95,1
2017-10-01,311151AA,98,1
2017-10-01,310163AA,101,1
2017-10-01,30561AA,96,1
2017-10-01,305411AA,93,1
2017-10-01,309513AA,96,1
2017-10-01,309521AA,102,1
2017-10-01,305212AA,120,1
2017-10-01,312121AA,0,1
2017-10-01,3131AA,98,1
2017-10-01,3056AA,101,1
2017-10-01,30921AA,101,1
2017-10-01,303AA,101,1
2017-10-01,312112AA,103,1
2017-10-01,313113AA,99,1
2017-10-01,313112AA,98,1
2017-10-01,309212AA,0,1
2017-10-01,310131AA,110,1
2017-10-01,307124AA,80,1
2017-10-01,311132AA,97,1
2017-10-01,3051AA,111,1
2017-10-01,309112AA,117,1
2017-10-01,305112AA,98,1
2017-10-01,101411AA,116,1
2017-10-01,302145AA,94,1
2017-10-01,3057AA,98,1
2017-10-01,10141AA,116,1
2017-10-01,30911AA,115,1
2017-10-01,30952AA,98,1
2017-10-01,3096AA,90,1
2017-10-01,304122AA,102,1
2017-10-01,304123AA,108,1
2017-10-01,3093AA,89,1
2017-10-01,305611AA,96,1
2017-10-01,30531AA,105,1
2017-10-01,309512AA,97,1
2017-10-01,311131AA,102,1
2017-10-01,31114AA,100,1
2017-10-01,305633AA,102,1
2017-10-01,302111AA,101,1
2017-10-01,30131AA,93,1
2017-10-01,301311AA,93,1
2017-10-01,311212AA,102,1
2017-10-01,307127AA,113,1
2017-10-01,304AA,107,1
2017-10-01,308146AA,98,1
2017-10-01,305311AA,105,1
2017-10-01,306221AA,88,1
2017-10-01,310153AA,99,1
2017-10-01,310124AA,0,1
2017-10-01,30721AA,121,1
2017-10-01,310121AA,101,1
2017-10-01,311211AA,100,1
2017-10-01,305114AA,151,1
2017-10-01,305122AA,110,1
2017-10-01,307211AA,122,1
2017-10-01,31015AA,101,1
2017-10-01,31125AA,100,1
2017-10-01,304125AA,106,1
2017-10-01,31116AA,103,1
2017-10-01,10142AA,136,1
2017-10-01,3021AA,101,1
2017-10-01,302142AA,103,1
2017-10-01,30212AA,95,1
2017-10-01,301142AA,100,1
2017-10-01,30114AA,100,1
2017-10-01,307125AA,124,1
2017-10-01,31014AA,105,1
2017-10-01,3022AA,99,1
2017-10-01,3094AA,95,1
2017-10-01,310122AA,96,1
2017-10-01,10112AA,94,1
2017-10-01,101421AA,136,1
2017-10-01,307141AA,124,1
2017-10-01,309311AA,89,1
2017-10-01,309211AA,101,1
2017-10-01,30322AA,101,1
2017-10-01,3111AA,99,1
2017-10-01,304128AA,132,1
2017-10-01,309412AA,97,1
2017-10-01,101AA,123,1
2017-10-01,31111AA,96,1
2017-10-01,1014AA,133,1
2017-10-01,30714AA,124,1
2017-10-01,31016AA,101,1
2017-10-01,310AA,101,1
2017-10-01,310161AA,97,1
2017-10-01,30551AA,93,1
2017-10-01,301AA,105,1
2017-10-01,31115AA,98,1
2017-10-01,3101AA,101,1
2017-10-01,30712AA,111,1
2017-10-01,307121AA,106,1
2017-10-01,311121AA,100,1
2017-10-01,305811AA,95,1
2017-10-01,30932AA,98,1
2017-10-01,308142AA,0,1
2017-10-01,302211AA,91,1
2017-10-01,303221AA,101,1
2017-10-01,3072AA,118,1
2017-10-01,31011AA,98,1
2017-10-01,30214AA,102,1
2017-10-01,306243AA,100,1
2017-10-01,307221AA,119,1
2017-10-01,302133AA,95,1
2017-10-01,302123AA,94,1
2017-10-01,304126AA,117,1
2017-10-01,305621AA,98,1
2017-10-01,30211AA,101,1
2017-10-01,30622AA,88,1
2017-10-01,30221AA,99,1
2017-10-01,30213AA,99,1
2017-10-01,3112AA,100,1
2017-10-01,309111AA,101,1
2017-10-01,312131AA,101,1
2017-10-01,305111AA,117,1
2017-10-01,101122AA,94,1
2017-10-01,309321AA,98,1
2017-10-01,308144AA,100,1
2017-10-01,3092AA,101,1
2017-10-01,304121AA,109,1
2017-10-01,30412AA,108,1
2017-10-01,3121AA,101,1
2017-10-01,30931AA,89,1
2017-10-01,311161AA,100,1
2017-10-01,311162AA,104,1
2017-10-01,307214AA,101,1
2017-10-01,302132AA,105,1
2017-10-01,307122AA,103,1
2017-10-01,31312AA,97,1
2017-10-01,30962AA,91,1
2017-10-01,307112AA,148,1
2017-10-01,30722AA,115,1
2017-10-01,305211AA,111,1
2017-10-01,3052AA,113,1
2017-10-01,309413AA,95,1
2017-10-01,1011AA,94,1
2017-10-01,31113AA,100,1
2017-10-01,3011AA,108,1
2017-10-01,30624AA,100,1
2017-10-01,3053AA,105,1
2017-10-01,30951AA,98,1
2017-10-01,31124AA,100,1
2017-10-01,308AA,103,1
2017-10-01,307AA,116,1
2017-10-01,308143AA,109,1
2017-10-01,309AA,105,1
2017-10-01,30117AA,99,1
