title,channel_name,views,subs,publish_time,channel_id,video_id
(COMEUP 2021) Fireside Chat - 뷰티 산업의 커다란 변화와 이에 따른 디지털 컨텐츠 &amp; 커머스 전략,GLOBAL STARTUP FESTIVAL COMEUP,368,50600,2021-11-19T10:19:47Z,UCOUK6_V35tqrNbFAmuULMVA,YFy8bG7RBjw
화장품 골라주는 AI…뷰티테크의 진화,뉴스토마토,351,177000,2021-11-16T09:00:35Z,UCYUGo6ZfQZCTMrK9rMDijNQ,GoIRKZgToRQ
💄 K-뷰티 시장에 접목된 AI 기술 🤖✨ [#기술자들] / YTN 사이언스,YTN 사이언스,1831,577000,2021-11-23T01:40:15Z,UCZdBJIbJz0P9xyFipgOj1fA,uVyCRrl6SbM
뷰티업계 고인물이 알려주는 화장품 회사 취업 Know-How!!,주식회사온유,657,435,2021-11-17T09:30:08Z,UCx5dJnRbsI-ajpBIVLSnu6Q,icbr6sPzRtw
뷰티샵 창업 비용/ 뷰티샵 원장님만의 루틴 / [2부],너의 직업은,2578,,2021-11-23T00:00:01Z,UCSx_TNRIBbhebA0vtKrKZDg,5QzONBnEubc
[풀낯뷰티 EP. 1-1] 수지 기법과 엠보 기법의 콜라보💥 콤보 기법으로 메이크업 한 것 처럼 예쁜 민낯 만들기 │민낯뷰티아카데미,반영구의 모든 민낯_ 최민낯TV (민낯뷰티),5397,7380,2021-10-05T08:00:30Z,UCjye-yA-LIb7WXKRnGR-fzA,ulhFfvUGT-8
"미녀들의 뷰티 수다 첫 번째 시간★ 여배우 박솔미가 픽한 몸매 관리템 공개, 어려운 다이어트는 그만! 건강하고 속 편한 관리 비결",해피 뷰티 데이 (Happy Beauty Day ),836,10900,2021-11-25T11:00:07Z,UCMIMImaa5x6soO_gDdtGuQA,7UGXyAuJyP8
그사람 얼굴이 기억이 안나 [뷰티 인사이드],스며듦,74,,2021-10-01T13:00:32Z,UCVAwjpchDw9eqMbM9XaLvMg,hB-W22EuxEI
[에이에이스킨 X 셀럽뷰티 이유비] 패드/앰플/미스트,에이에이스킨,711,32,2021-11-01T15:11:33Z,UCZBvD2-oGkrpOEq6te9MEeA,xSixp8EAIDM
통통한 알바뷰티를 키핑장에서  분갈이 해요 !  화분이 커서 배양토가 너무 많이들어가요~~ ^^,다육이를부탁해 Korean succulent plants,5673,38200,2021-11-04T09:00:09Z,UCoMc_7D66k8tl3UbE4-zxsw,MRNPEPRMqeI
KBS Joy 뷰티 예능 &quot;해피뷰티데이(Happy Beauty Day)&quot; 11월 7일 여자들의 진짜 파티가 시작 된다!,해피 뷰티 데이 (Happy Beauty Day ),1713,10900,2021-10-28T05:29:50Z,UCMIMImaa5x6soO_gDdtGuQA,iuJIDKqQSJQ
원호 장꾸 모먼트 사랑하는 위니? 여기 있어요!ㅣ뷰티쁠(BEAUTY+),beautypl,7709,102000,2021-10-02T03:00:27Z,UCRWssU-cbbCmyujhQhWBZmA,koDH6q3sHaU
CIBA 크리에이티뷰티아트페어,언론사뉴스페이퍼,121,98,2021-11-06T07:46:01Z,UC3v6RuL2V3elKx5iVMA1kgg,uXl2VbJNQvA
⭐️써본 제품만 수 만개⭐️ 21년차 뷰티 디렉터 가 뽑은 최애 크림 은?!😍ㅣ일리윤 세라마이드 아토 집중 크림,백지수의 뷰티백과,16388,26400,2021-10-22T10:00:22Z,UCdehyf7mVGfdXaSxcIy0Vcg,ekxuFLJ_gDk
뷰티디렉터 의 김고은 스틱 - 가히밤 전 제품 파헤치기!🧐ㅣ가히밤 솔직리뷰,백지수의 뷰티백과,9258,26400,2021-11-03T09:54:00Z,UCdehyf7mVGfdXaSxcIy0Vcg,y73qvluk33o
"에라이 집에서 다 할래 🔥 홈 뷰티데이 🔥 (속눈썹펌, 왁싱, 손톱연장까지..) 💗 HOME BEAUTY 💗",유깻잎,48780,349000,2021-10-03T10:30:43Z,UClNtQT7MUBNnBMVp5Xya-hQ,G3QpqIcarkI
"(ENG, VIE) 스우파 노제로 만들어주세요!!💜 홍이모와 미연의 첫 메이크오버 의뢰 | 겟잇뷰티 살롱 Ep.01",tvN D STUDIO,121691,1890000,2021-11-17T10:00:10Z,UCLQ_lTDcNOj7VzNeW0kZ17w,OS3SJXLTd7M
다이소 화장품 &amp; 뷰티템 리뷰 | 다이소 추천템 | 다이소 뷰티 꿀템 추천,단비린_l'm Danbi,20835,1450,2021-10-27T16:51:01Z,UC0a-5Ix2ognd8fbv936kpDA,Qz9fQpEkZGk
[내돈내산✨] 조성아뷰티 브라이트 인 크림,더피트TV,416,,2021-10-17T12:00:04Z,UCk5uRAAQxHXYiGhH81ENvcQ,9yax7F2Ie9Q
"원피스 잘 어울리는 유형과 스커트 잘 어울리는 유형의 차이점 | ft.제니 vs 유라, 유이, 백예린 //셜록뷰티🔎",셜록뷰티 - 아름다움은 과학이다,621483,223000,2021-11-17T12:00:23Z,UCqwur42zcSwaGzfLpnEjHIA,pWzWbzk6Itg
[Real live] 뷰티 쇼호스트에게 외모보다 중요한게 있다?🤩 10년 차 베테랑 뷰티 쇼호스트 채정은 님의 갈고닦은 노하우 대 공개!👍,리얼 라이브 Real live,880,404,2021-10-17T23:00:15Z,UC1bHWHd0YmyyxYVlD8T3UxA,Y4Io6b0ZP8Q
Destiny,Beauty Handsome - Topic,542,90,2021-10-22T06:58:14Z,UCwGMpMGcfx6LyUIb-SLCEdg,BQJZxgBmpU0
BEAUTYBOX / 🤙🏻뷰티박스멤버로 알아보는 나라별🇰🇷🇯🇵🇻🇳🇹🇭 샤카댄스🤙🏻,BEAUTY BOX,11699,14100,2021-10-02T09:00:05Z,UCw23FIL7lSQk_GmSEajZIfA,DLgJMtZX9Bg
드로마 데일리백 카호백 셀럽뷰티+ 효민 pick!가방,드로마 DROMA,1488,,2021-11-02T09:29:12Z,UCZwGnCToJf6bfhQL9AOCDqw,pq_po9h6nbE
[뷰티비기닝] 언제 어디서나 자유로운 USB 헤어캡,다다픽 비디오 설명서 DADA Pick,614,2380,2021-10-19T08:00:15Z,UCebjxz9q_znEeb1SRaDMrZQ,RU2sKh1fp6I
반짝반짝 캐치티니핑 뷰티 스티커+네일 스티커~,유벨의 세상 | 캐치티니핑,853,4160,2021-11-02T22:00:03Z,UClOPwEoWNXuyAFlCoTLnwUw,8A-atBQ7e0c
모든 일을 잠시 멈추고 숨을 고르며 🧖🏽‍♀️🚿 V&amp;A 뷰티와 24시간 홈케어 🛀🏽🧼,sobong official,8305,393000,2021-11-26T03:05:55Z,UCQ_uqhCWc2Xg3wOUCeezHTA,5FurjFOUQNo
택배 언박싱🎁 6년차 뷰티유튜버는 일주일 선물 최대몇?!! + 최고급 호텔 바디로션은?! | 무신사 패션 하울 / 맨투맨 추천 / 연말 선물 추천 | 쏭냥,친절한 뷰티언니쏭냥,9351,267000,2021-11-27T09:00:23Z,UC9P1tkf6e0hS7vzuDEuuAeA,SJwxfDSo0bE
"[방구석 뷰티 클래쓰] Ep.25 수험생 눈성형, 언제 할까요?! (크리스마스성형외과 신상호 원장)",의학채널 비온뒤,2071,1100000,2021-11-01T04:35:50Z,UCF9vbHlZpz7FbOAky3fnYxw,SGK2aztw-E8
"제라늄 도브포인트, 수지 뷰티, 베른트(?) 키우기",딱지네 시골집,4998,712,2021-11-20T20:59:03Z,UCRkBdxAQJwxFtOX2paf7M1g,lCUKRXecKJA
[뷰티앤부티 시즌6] 드디어 뷰앤부에도 왔다! SNS에서 폭발적 인기! 빨간물의 정체는?!,뷰티앤부티,2819,,2021-11-12T09:19:23Z,UC4f3wmVRxNCH1-psmAq_EdA,u5G5Ap5ceCs
[피-뷰] 애경산업은 어떻게 마스크 뷰티 상황에 대응할 수 있었을까? #피엔케이피부임상연구센타,피엔케이피부임상연구센타,18579,,2021-11-22T09:00:03Z,UCzHy05UR7bSkTE1gMXQ-CCQ,rUASBK2hOBg
"(ENG, VIE) 블랙핑크 리사 메이크업💜 l 겟잇뷰티 살롱 Ep.03",tvN D STUDIO,104090,1890000,2021-11-24T10:00:18Z,UCLQ_lTDcNOj7VzNeW0kZ17w,cLkItgSD9ug
2nd ‘뷰티모델 촬영장 vlog’ with. THE TOOL LAB | 더툴랩 | 촬영 | ALUU,온유,1149,48,2021-11-24T19:42:57Z,UCSpH6DFgbd3I2xUy16gs8rw,4f1uwWA7wYQ
2021 오송화장품뷰티산업엑스포(홍보모델 장민호),충청북도,54808,22300,2021-10-06T01:18:35Z,UCXiv1QlLhil_qGtFPaEtLDQ,-GQ_TyfF7oY
"[셀럽뷰티플러스] 효민(hyomin)의 쉬는 날 Vlog ! 📸  듣기만 해도 마음이 울 것 같은 찐친 그녀와 집에서 노는 법은?!  나도 같이 놀고싶r ,,,,😢",셀럽뷰티,111753,17600,2021-11-08T09:30:02Z,UCcBWX2OmT2lAgbGxodFspoQ,AlfIJBt1rvs
"[유료광고] 김민주 인스타그램 같이 볼래요? 피드,백ㅣ뷰티쁠(BEAUTY+)ㅣ뷰티쁠(BEAUTY+)",beautypl,42642,102000,2021-11-17T10:00:17Z,UCRWssU-cbbCmyujhQhWBZmA,Ixhayi4_wAU
[시뷰티 네비게이션]잘 봐👀~ 언니들 메이크업 이다~💄MLBB부터 레드립까지 스트릿뷰티파이터 🥊,시뷰티 SIBEAUTY,7171,33500,2021-11-04T01:41:18Z,UC320ai2z01FwSlFeGRPGb9g,p1wQE92SK9k
정샘물뷰티 2021 Brand Campaign &#39;Be Original Be Beautiful&#39;,JUNGSAEMMOOL,2822280,530000,2021-10-01T10:02:33Z,UCtCpkkzNnYixE9GEJVaCI8g,uJ56ulLGEbs
ENG) 채연아 언제 훔쳐갔어..?!🤪 (왓츠인마이백) /  [겟잇뷰티 K-BOX EP.7] 이채연 X 이션 케미모음,주간이채연,10103,31400,2021-10-27T12:00:04Z,UC5U4DNysmEzzu_pDwqHuAJA,2ZV-TRHrENA
[셀럽뷰티 플러스 3회 예고] 형이 왜 거기서 나와..? 최초 UFC 김동현의 뷰티템 리뷰하기 ! 셀럽뷰티 아니고 셀럽헬스 개장한거 아니냐구요..ㅋㅋㅋ,셀럽뷰티,1310,17600,2021-11-26T09:30:15Z,UCcBWX2OmT2lAgbGxodFspoQ,g9nKTzjm_7k
하이샤인뷰티 비주얼센터 최예나,나예최예나,6184,41300,2021-10-06T01:56:29Z,UCSmFTDwPT5bGvik-EQsaAmg,-fu5Sd6lO7I
[천안반영구] 자연눈썹 엠보기법 실제시술 Full ver.(뷰티문 아카데미),뷰티문tv,9587,361,2021-11-28T09:04:50Z,UCu1vsqn7Ku5WB8sq1ONT8Pg,DyNMoJ9MoKo
[#뷰티앤부티] 써니/이특의 SM셀럽 최애템 공개!?,SM C&C STUDIO,9123,1100000,2021-10-04T09:00:19Z,UCj28FvPyq8pBOM-fSH-M_uQ,zmeAGM3u1z0
뷰투버되실래요?⭐내추럴 뷰티크리에이터 4기 모집⭐,LG생활건강TV,98351,3000,2021-11-16T05:54:55Z,UC60e4j7LVEFzLSSgt2DZTZg,BEmBpJZZr4c
[#뷰티앤부티] 써니/이특의 SM셀럽 최애템 공개!?,SM C&C STUDIO,9123,1100000,2021-10-04T09:00:19Z,UCj28FvPyq8pBOM-fSH-M_uQ,zmeAGM3u1z0
"[유료광고] 김희진 인스타그램 같이 볼래요? 피드,백ㅣ뷰티쁠(BEAUTY+)",beautypl,14426,102000,2021-11-15T10:00:00Z,UCRWssU-cbbCmyujhQhWBZmA,-8lJH8QOog4
[천안반영구] 자연눈썹 엠보기법 실제시술 Full ver.(뷰티문 아카데미),뷰티문tv,9587,361,2021-11-28T09:04:50Z,UCu1vsqn7Ku5WB8sq1ONT8Pg,DyNMoJ9MoKo
인생이 바뀌는 뷰티 시크릿 || 천연 뷰티 레시피와 팁,5분 Tricks DIY,540,196000,2021-11-16T14:25:24Z,UCC-doNGXEByEzagvsQblFEw,k3iBuSVeAUY
"[셀럽뷰티플러스] 방송 최초 피부에 치즈를…?? 🧀  그녀는 다 계획이 있구나,,  효민(hyomin)이 하는건 다 킹정 ❤️",셀럽뷰티,1694,17600,2021-11-22T09:30:03Z,UCcBWX2OmT2lAgbGxodFspoQ,970dKjLlF1M
"아모레퍼시픽, 제1회 뉴 뷰티 콘퍼런스 개최",메트로신문,64,1690,2021-10-27T04:29:36Z,UCDFWMahPq2LjyPn_d7J8jhA,5HMRkcaCcYQ
KBS Joy 뷰티 예능 &quot;해피뷰티데이(Happy Beauty Day)&quot; 11월 7일 여자들의 진짜 파티가 시작 된다!,해피 뷰티 데이 (Happy Beauty Day ),1713,10900,2021-10-28T05:29:50Z,UCMIMImaa5x6soO_gDdtGuQA,iuJIDKqQSJQ
"KBS Joy 채널 [해피뷰티데이 2회 예고편] 고농축 뷰티 정보 쇼! &#39;해피 뷰티 데이&#39; | 박솔미, 씨스타 보라, 연두콩",해피 뷰티 데이 (Happy Beauty Day ),207,10900,2021-11-25T04:45:16Z,UCMIMImaa5x6soO_gDdtGuQA,l_hmcKBFKKE
놀라운 알로에 베라 활용법 || 천연 뷰티 팁,5분 Tricks 플레이,2098,629000,2021-11-19T00:00:13Z,UCfMXU4AC4DX81ewfnGJYTDg,sxm4m6Qe_II
뷰티 퀸처럼 행동하는 법 ✨ 𝐓𝐨𝐫𝐢𝐧𝐞 - 𝐂𝐥𝐢𝐜𝐡𝐞 [한글 가사/해석],이상한 나라의 매디,47267,53600,2021-11-26T07:09:56Z,UCc25IYDlzzCGpauP3uIVoIA,QAZwI2Ow0To
[특별한 재능인] 뷰티아트과를 소개합니다,JEI University인천재능대학교,148,2180,2021-11-02T07:45:00Z,UC2FDvqlSCw_Q9mTp4vzOuOQ,Jug2RSLfu20
"아로마테라피스트윤순과 함께 이너뷰티&amp;아우터뷰티를 채워가보세요. (아래설명을 클릭하면, 수강신청링크가 있습니다.)",이아뷰티,294,473,2021-11-17T08:03:25Z,UCyoWqG58m0iI-tu_bSBZaVA,t0GqyqkpBRw
"삶의 질 수직 상승! 😲 리빙/뷰티/패션 꿀템 5가지 | 오소이 가방, 불리 향수, 설화수 화장품, 메모리폼 토퍼, 까르마 베개 feat. CJ온스타일",COLIZET 콜리젯TV,23346,80800,2021-10-18T11:00:09Z,UC4WNIfxk2o1QE1W_Ofj9eFA,BVn1g91N774
[뷰티앤부티 시즌6] 내가 서있는곳이 바로 런웨이!,뷰티앤부티,844,,2021-11-18T04:02:26Z,UC4f3wmVRxNCH1-psmAq_EdA,6WEvIp9zkl8
이하이를 지켜주는 패션 템? 패션 &amp; 뷰티템으로 돌아온 이하이의 애장품  2탄 대공개! #ELLE네이름택[제작비지원] | ELLE KOREA,엘르 코리아_ELLE KOREA,30441,273000,2021-10-08T11:07:29Z,UCchRZl7m_2EZgY60m9qNPDg,2hSOncwMK58
"(eng) 120만원 💵  청담동 연예인샵에서 헤어 &amp; 메이크업 받고, 뷰티 화보 촬영 VLOG",제롬JEROME,23169,395000,2021-11-20T09:32:05Z,UC4wHL2jg-478ARVjhbC7tUw,tFaTl5GpkkM
My Fav. 요즘 좋아하는 뷰티&amp;패션템들 👜Allday.ood 오드,Ood 오드,7896,166000,2021-11-28T12:00:22Z,UCuUe-oocxqzkbw47s7m0ZOQ,vwUMkYs7rTA
뉴스킨 스마트 뷰티와 함께 Discover your way,NU SKIN KOREA,83392,16200,2021-11-09T01:30:04Z,UCkz7VpZ7yea6KNVvl_6FTLw,eZfAXBDnEc4
"[뷰티앤부티 시즌6] 이특, 써니가 준비한 에센스 쫀쫀, 촉촉 3종!",뷰티앤부티,1485,,2021-10-02T13:00:15Z,UC4f3wmVRxNCH1-psmAq_EdA,ijhZaTRDNQM
[뷰티앤부티 시즌6] 머리 뽕을 UP! 자신감도 UP! 나를 UP 시켜주는 너의 정체는 뭐야!?,뷰티앤부티,1072,,2021-11-12T09:16:55Z,UC4f3wmVRxNCH1-psmAq_EdA,Az2WULW1nx4
"초롱 , 아야네의 리얼 관리 꿀팁공개! 뷰티셀캠 [🌸스타일미🌸2회 뷰티셀캠]",스타일미(STYLE ME),4339,1660,2021-10-13T09:45:00Z,UCW8oRXTG8bt3EaVwaabZE6Q,8k_hk4oiNyA
[셀럽뷰티플러스] 믓찌다! 믓쪄! 울 효민(hyomin) 언니❤️  천사 인형 간지철철 대체 못하는게 뭐야… 나 빼고 다 가진 언니의 룩북,셀럽뷰티,2055,17600,2021-11-18T09:30:14Z,UCcBWX2OmT2lAgbGxodFspoQ,mj8EUINOlBM
영산대학교 2021뷰티콘테스트 2조 김현수조,와이즈유-영산대,179,1930,2021-10-25T08:06:34Z,UCasMpVU7G9t-8-mrFkFCXiw,5Ke4opJvGHg
[ENG SUB] 뷰티 꿈나무 #버노니 의 우당탕탕 유튜버 챌린지!🌳🎥,1stLook,123144,70100,2021-10-29T10:00:11Z,UCt3HoR1FViXHvV1yg4MjPfQ,Oo-o2vuwQmQ
[뷰티앤부티 시즌6] 다이어트와 피부케어를 동시에 케어해주는 마법의 물!,뷰티앤부티,617,,2021-11-18T06:22:15Z,UC4f3wmVRxNCH1-psmAq_EdA,D56zoduMWuQ
[백석예술대학교_뷰티예술학부] 가을 데일리 메이크업 / Fall daily makeup,백석예술대학교 뷰티예술학부,444,64,2021-11-19T05:44:47Z,UClXR7uKC_7IP7PvBsm4rU6A,VD-YsCMP4aU
"놀라운 뷰티 팁, 피부관리 레시피 그리고 트렌디한 메이크업 트릭",5분 Tricks DIY,1411,196000,2021-11-29T05:00:19Z,UCC-doNGXEByEzagvsQblFEw,xqqfj_z9C9A
[SITM&amp;SITMMT 2021]  서울 뷰티관광상품 전시(Beauty Tourism Exhibition),서울관광재단,159909,2230,2021-11-05T03:18:21Z,UCSPssxnqHu3LNG5IFcCPWCg,mNauUL4ApeY
★2021 코스모뷰티서울 현장 스케치 영상★,코스모뷰티서울,1847,1,2021-10-14T08:27:16Z,UCqZOFNW5d6zseRya1xwZ7zg,uxxNVkT65_8
클린업뷰티 비타민U CC크림 B,클린업뷰티,171,352,2021-11-25T06:41:10Z,UCSwCkj3a6RvQI-_ogQ4DZ2w,R9m-jXtd6Uk
[💄ep.6]  뷰티하이 최종 우승자 결과발표!! LIVE 📡 | 10대 뷰티 서바이벌 [뷰티하이] ✨,PLANIT 147 STATION │ 플래닛 147 스테이션,4604,,2021-11-25T23:57:12Z,UCs2ZjiHLl15Wo6GUxZL9iQA,zPNjCG-C21c
얼굴에 바르지 않고도 바세린으로 예뻐지는 다양한 뷰티 활용법! 바세린 이렇게 써보세요!,지인언니New Yorker Jiin,34353,142000,2021-10-21T01:42:34Z,UCWltt-7JK8k6IZjtuKzEdVA,clJrJlzg1zY
제주 한국뷰티고 홍보영상,한국뷰티고등학교,707,23,2021-10-07T03:09:57Z,UCbtoniPDR5lAzxQoFlDrpYw,1Lnm469gjH4
예뻐지는 ‘K-뷰티’ 비결이 궁금하다면? 코로나19 백신‧치료제‧진단키트 ‘숨은 주인공’은?! 충북 청주시 식품의약안전처&amp;오송 화장품뷰티 산업엑스포 개막식 김부겸 총리 방문,KTV국민방송,1159,505000,2021-10-20T08:03:37Z,UCIMOytYIzaUpoAM2bpT4JZQ,z40UE59AKCo
[SUB] 신인 뷰티 유튜버 오징어게임 영희님 메이크업 | Rising Beauty YouTuber’s Squid Game Younghee Makeup,송슐랭 가이드 - SONGCHELIN GUIDE,55038,717000,2021-10-21T09:00:03Z,UCFcTm68PF0OQbr3JwX_SRsw,fZM1N7FVtVU
(ENG) 셔니 채니의 남자친구 생일 선물 추천템 | 겟잇뷰티 K-BOX Ep.09,tvN D STUDIO,19925,1890000,2021-10-26T11:00:09Z,UCLQ_lTDcNOj7VzNeW0kZ17w,O7yZrRJ0WK4
느슨해진 뷰티씬에 긴장감을 주는 레호재희 브이로그 (+ㅇㅌㅍㄹㅌ 스포),LeoJ Makeup,346688,867000,2021-10-19T12:04:13Z,UCnFFOjljp1_sacTz7PfIIyg,OHqH6SqE-yU
"미주조지아뷰티서플라이협회, 뷰티 트레이드 페스티벌 개최",KTN Atlanta,754,20600,2021-10-20T13:46:31Z,UCiZEFPYTDpFSr6AEcJefF4Q,r6JZ4FqeYk4
[조선이공대학교] 뷰티아트과 후배는 이게 궁금해요 대표... 선배님!,조선이공대학교,496,1070,2021-11-17T04:38:42Z,UCt0gFBeIrW4Up8AGm8KnefQ,-QGgQGvvhxo
수영의 약통인지 헬스 가방인지 모를 뷰티 파우치! 얼굴 부기 빼주는 괄사부터 언니에게 뺏은 푸우 케이스까지 대공개 by W Korea,W KOREA,175296,294000,2021-11-04T09:00:12Z,UCjO3ji06DxmTM1RrzLVwmkA,FIT1EeKtZYQ
영산대학교 2021 뷰티콘테스트 4조 합쳤조,와이즈유-영산대,110,1930,2021-10-25T08:05:23Z,UCasMpVU7G9t-8-mrFkFCXiw,RbwOOx09K48
와이드팬츠를 입으면 부해보이는 이유? &quot;이 부분&quot;을 꼭 확인하세요! (ft.신민아 갯마을차차차) //셜록뷰티🔎,셜록뷰티 - 아름다움은 과학이다,1627177,223000,2021-10-10T12:00:19Z,UCqwur42zcSwaGzfLpnEjHIA,teQckjecf6A
리더스코스메틱 | 뷰티앤부티6 써니&amp;이특이 소개한 &#39;퍼스트 샷 액티브 에센스&#39; #에이지컨트롤💜,리더스LEADERS,362,,2021-11-03T01:50:48Z,UCIKp3hEje7MbCETcis5UXCg,aQOYg6LapNg
"뷰티상회에 비밀병기가 있다?! 마케팅팀이 말하는 피부 기기는 000가 최고예요 (feat. 물방울리프팅,하이푸리프팅, 속눈썹영양제)",매무세,128,1470,2021-11-09T01:20:48Z,UCjWFQNznV15NsSLyzqkwqDA,bC3TsToG0s4
[디노보] 셀럽뷰티 플러스 필름픽미 | 이유비 PICK 살균소독제 | 전문가가 추천하는 살균소독제 고르는 꿀팁! | 소독스프레이 | 셀프방역,디노보,86,20,2021-11-18T09:52:51Z,UCNFxBhIFOtVIt24uVjOur2g,tS1_6vVfHak
[뷰티앤부티 시즌6] 내일 뭐 먹지? 건강까지 챙기는 콜라겐 토막 고등어!,뷰티앤부티,597,,2021-10-02T13:00:01Z,UC4f3wmVRxNCH1-psmAq_EdA,1GepY0PugU4
장민호와 함께 알아보는 2021오송화장품뷰티산업엑스포,충청북도,5270,22300,2021-10-19T08:04:21Z,UCXiv1QlLhil_qGtFPaEtLDQ,sN78cBITJ54
계명문화대학교 기업브랜드학부 오무선뷰티전공 졸업작품전,NEWMAKE,120,1110,2021-11-18T01:59:37Z,UCmmr9vlKkh1D5LFkj-XxiUg,5rPV4EGt5pk
[뷰티앤부티 시즌6]  성형에서 가장 중요한 2가지를 알려드릴게요,뷰티앤부티,919,,2021-11-18T06:19:10Z,UC4f3wmVRxNCH1-psmAq_EdA,zAh2sHju19E
정샘물뷰티 2021 Brand Campaign &#39;색&#39; 편,JUNGSAEMMOOL,1554155,530000,2021-10-19T23:50:30Z,UCtCpkkzNnYixE9GEJVaCI8g,chbgUYf1Zmw
콜라겐 왜 먹어야 하나? #독일피엠 #콜라겐 #뷰티콜라겐,독일피엠 최은결,1757,320,2021-10-22T03:48:27Z,UC_rOBK_jBRhs19wnaIfOPRw,bFz9HSgTg_4
뷰티쁠 l 최최차차 차은우와 함께해요. (Feat. 파티온),"봉은사로 226, 싱뷰채널",29476,,2021-10-22T09:00:13Z,UCWzwWAuMSWHCSevWRJLK2aw,G7vCIBEZxXc
뷰티-꽃 필 무렵,서울동산고등학교(공식),21,,2021-11-13T03:04:59Z,UCKhIlQ8R7fYHr9isdgR2UBw,L0k6w_uGIeI
211021 클린업뷰티 인스타그램,KIMHEEJIN.ARCHIVE,1286,889,2021-10-25T09:45:09Z,UC8O_5Ba0KERVqIKBpu43U4w,DJBA5djlBcM
사진찍다 냅다 거북목 자랑해 버리신 분이라면 클릭! [뷰티위키](EVENT이벤트) l 올리브영(Oliveyoung),올영TV,57665,43700,2021-11-10T09:00:05Z,UCJtAFDmVo5_9dnobfV-rl1g,De03IrTNB-U
박솔미의 화장대 다이어트♥ #해피뷰티데이에서 꿀팁 전수♥ #바나브up6,VANAV TV,3362,3600,2021-11-22T01:48:04Z,UCzZZk4Wr8S_f0ntKyxUNvHA,BPLZCAnkIVc
[반영구눈썹][온라인반영구학원] 눈썹문신 배우기 인강/K뷰티스쿨 인터넷 강의,케이뷰티스쿨 K-Beauty School,246,1150,2021-10-26T08:20:33Z,UCmf4gDSuXM1lNU4e9bBx2YQ,oUs08DG1H54
뷰티인사이드컨셉으로 똑같은 사람이 다섯번 바꿔서 알바생 번호딴다면? 30전 1승 29패ㅋㅋㅋㅋㅋㅋ,별놈들,118317,496000,2021-11-07T06:50:32Z,UCXTQWsvCnuKxqnbBFMYhrSA,YuSueWmr3ws
EN] [#도사팅]  김요한의 도사팅녀는 뷰티모델?! 과연 두 사람의 도사팅 결과는?!ㅣ연애도사2  EP.7,SBS TALK PLUS,26727,249000,2021-10-14T12:30:01Z,UC4nEQI74rZkFKlUSwi0ur4A,8oVQ2EnSZIc
[차홍뷰티] 둥근얼굴형 셀프 앞머리 커트 방법✂ | 둥근 얼굴형 커버 앞머리 커트,차홍 CHAHONG,318294,348000,2021-10-12T08:00:09Z,UCoJ_56-OMSe_jrp42ClhODA,f5taRnIKbuE
[뷰티앤부티 시즌6] 어디가 아파요 여기에요?저기에요? 에잇몰라! 한번에 세부위 하세요!,뷰티앤부티,640,,2021-11-18T06:21:14Z,UC4f3wmVRxNCH1-psmAq_EdA,oH3NxIXSIJI
[뷰티앤부티 시즌6] 널 더욱 빛나게 만들어 줄게 슬기로운뷰티생활,뷰티앤부티,579,,2021-11-18T06:18:26Z,UC4f3wmVRxNCH1-psmAq_EdA,Qi8JA0uw-x4
오라뷰티 홍보,빽사장,134,103,2021-10-22T14:43:56Z,UC7IIDwXzt5vnBf6i0Dn3uAg,DKseBPbHiUE
더 멋진 뷰티의 완성을 위한 컬러감 좋은 셀프 젤네일,Nailpop,880,,2021-10-12T01:34:09Z,UCbzLQwTNR6KKnAbyUhCAopQ,By82YqI33ys
유진의 뷰티 팩토리 2부,𝐁𝐋𝐀𝐂𝐊 𝐂𝐇𝐄𝐑𝐑𝐘 ,167,1400,2021-11-21T15:30:37Z,UClV3bt_3rI0U_VD4IO9IuFw,9elkF58rxt4
&quot;펫팸족들의 행복한 삶을 위해&quot; (주)메가뷰티 임은미 대표 인터뷰,오뉴스,43,27900,2021-10-17T14:41:18Z,UCfOTJCnG4ZM3LcGdBzDw_gw,ftF2a7rcCV4
[셀럽뷰티플러스] 완전 멘붕 5MC가 뭉치면 오디오가 비지 않는다?! 진행 하랴~ 리액션 받으주랴~ 난리법석 그녀들의 리얼 수다 😆,셀럽뷰티,23018,17600,2021-11-10T09:30:04Z,UCcBWX2OmT2lAgbGxodFspoQ,MjOn8zxxoU8
중소기업 바로알기 - (주)뷰티화장품,충북지방중소벤처기업청,121,131,2021-10-08T06:44:49Z,UC5-L1jMQs1LIJyGyxi0FmTg,xASXxUEUlew
[ABIJOU] 토탈 뷰티 브랜드 아비쥬의원,아비쥬의원,111,145,2021-11-05T02:45:26Z,UCWYbJv-WsKN_-t3kb9lYRQg,lMifUtqx9OA
"[숭사백과] 90% 실습, 뷰티의 新교육- 숭실사이버대학교 뷰티미용예술학과",숭실사이버대학교,194,2090,2021-10-28T04:55:02Z,UCpD_red-9bk20udtoTZRwaw,CZWVa5j6P-s
VLOG l 뚝딱이 혜선의 첫 뷰티 모델,선데이혜선,100508,56300,2021-10-26T12:05:37Z,UCdZJXda34pRP1CZnyZajWzQ,5fVTK2nIU0U
